Product_titer_(UFC/ml),Recovery_Yield_(%),Optimal_concentration_of_agent_(UFC/ml),Final_batch_duration_(days),Material_Discount,CoG_($),Microorganism
701347129.8,0.771658714,100000000,3.583333333,0.086843174,141.9256564,M. guilliermondii
1056425932,0.7509012,100000000,3.583333333,0.045093256,97.00826464,M. guilliermondii
958536370,0.846950461,100000000,3.583333333,0.083047342,94.62947446,M. guilliermondii
780910032.2,0.779601404,100000000,3.583333333,0.088704186,126.1564276,M. guilliermondii
1219174171,0.90119167,100000000,3.583333333,0.07856338,69.93544013,M. guilliermondii
901120407.3,0.781514,100000000,3.583333333,0.078024412,109.1116509,M. guilliermondii
1093105159,0.837792245,100000000,3.583333333,0.08357604,83.88503118,M. guilliermondii
991176914.2,0.822161047,100000000,3.583333333,0.049614526,94.41363476,M. guilliermondii
863786971.4,0.860582765,100000000,3.583333333,0.092566845,103.3019578,M. guilliermondii
652854359.9,0.879328468,100000000,3.583333333,0.096680329,133.739704,M. guilliermondii
788378925.2,0.789068808,100000000,3.583333333,0.121791447,123.2789567,M. guilliermondii
1067219353,0.755814281,100000000,3.583333333,0.05526127,95.35958044,M. guilliermondii
870538862.1,0.802000844,100000000,3.583333333,0.110762186,109.8982241,M. guilliermondii
1187048786,0.933526267,100000000,3.583333333,0.063443455,69.38714797,M. guilliermondii
983509376.5,0.924264188,100000000,3.583333333,0.079017435,84.5272567,M. guilliermondii
643284063.5,0.835666845,100000000,3.583333333,0.084001924,142.9020643,M. guilliermondii
976211266.1,0.828800854,100000000,3.583333333,0.038969892,95.13831582,M. guilliermondii
864243837.3,0.933607374,100000000,3.583333333,0.13724858,94.9810596,M. guilliermondii
816018963.3,0.868358733,100000000,3.583333333,0.105632462,108.3063993,M. guilliermondii
913316745.6,0.72078765,100000000,3.583333333,0.029302912,116.9791098,M. guilliermondii
965054355.2,0.84664353,100000000,3.583333333,0.03392028,94.23128261,M. guilliermondii
781641600.4,0.832418512,100000000,3.583333333,0.110620263,117.9253116,M. guilliermondii
719383767.4,0.902744592,100000000,3.583333333,0.08227303,118.2994059,M. guilliermondii
839434235.5,0.752859098,100000000,3.583333333,0.073209887,121.6141034,M. guilliermondii
739540162.6,0.77539825,100000000,3.583333333,0.098751355,133.8754404,M. guilliermondii
13124262517,0.925361913,100000000,4.75,0.024824981,8.246621486,P.membranaefaciens
16456337550,0.881685887,100000000,4.75,0.052476312,6.89776096,P.membranaefaciens
12218514540,0.873173261,100000000,4.75,0.044160982,9.3827217,P.membranaefaciens
18223342685,0.768188522,100000000,4.75,0.081913483,7.143842886,P.membranaefaciens
10660752917,0.826892042,100000000,4.75,0.014963245,11.36411111,P.membranaefaciens
10075493764,0.87403812,100000000,4.75,0.081225305,11.35634809,P.membranaefaciens
12555119358,0.762313771,100000000,4.75,0.078500214,10.44987565,P.membranaefaciens
17362944693,0.823015038,100000000,4.75,0.048493646,7.004358213,P.membranaefaciens
13405731845,0.731722798,100000000,4.75,0.049583211,10.20352591,P.membranaefaciens
11085942746,0.825638217,100000000,4.75,0.083243754,10.92573162,P.membranaefaciens
11496897329,0.806058741,100000000,4.75,0.019920789,10.80860729,P.membranaefaciens
16170528584,0.779566715,100000000,4.75,0.032272007,7.94332489,P.membranaefaciens
8576805803,0.768553221,100000000,4.75,0.082592585,15.1712257,P.membranaefaciens
16834631475,0.832400594,100000000,4.75,0.067520023,7.139238686,P.membranaefaciens
9440252610,0.771270447,100000000,4.75,0.099818096,13.72897609,P.membranaefaciens
20920091206,0.86082188,100000000,4.75,0.061393282,5.556216718,P.membranaefaciens
9285609700,0.826580574,100000000,4.75,0.095960548,13.0249415,P.membranaefaciens
15744157844,0.833766453,100000000,4.75,0.084234489,7.617949134,P.membranaefaciens
15399036181,0.80723758,100000000,4.75,0.079380954,8.045647881,P.membranaefaciens
14632150973,0.920929097,100000000,4.75,0.078607939,7.422157505,P.membranaefaciens
9180195647,0.85123012,100000000,4.75,0.135535391,12.78002475,P.membranaefaciens
9990385902,0.86187775,100000000,4.75,0.097663335,11.60979393,P.membranaefaciens
9485969001,0.78028376,100000000,4.75,0.087447626,13.50927028,P.membranaefaciens
8981228740,0.813725299,100000000,4.75,0.069377746,13.6884305,P.membranaefaciens
4777492108,0.80085353,100000000,4.75,0.123090282,26.11056107,P.membranaefaciens
20748970290,0.882336351,100000000,4.75,0.089715761,5.461478074,P.membranaefaciens
10909133907,0.825455068,100000000,4.75,0.109198906,11.09788679,P.membranaefaciens
2768392200,0.779697271,100000000,4.75,0.047455452,46.37216935,P.membranaefaciens
16507173669,0.743543002,100000000,4.75,0.085644066,8.147182075,P.membranaefaciens
11345514751,0.826241003,100000000,4.75,0.08878159,10.66646136,P.membranaefaciens
14682140651,0.847483647,100000000,4.75,0.073416364,8.03899193,P.membranaefaciens
22240821296,0.829727068,100000000,4.75,0.061779103,5.422076963,P.membranaefaciens
18560353066,0.903572078,100000000,4.75,0.049346714,5.968167182,P.membranaefaciens
17398268669,0.849251228,100000000,4.75,0.094985883,6.76612528,P.membranaefaciens
6532430071,0.862590902,100000000,4.75,0.095858556,17.74160451,P.membranaefaciens
16858404203,0.84364507,100000000,4.75,0.038641112,7.039353924,P.membranaefaciens
13340654340,0.91941588,100000000,4.75,0.130889499,8.143165306,P.membranaefaciens
15674200714,0.911792964,100000000,4.75,0.09644451,6.994946108,P.membranaefaciens
15610526635,0.76970611,100000000,4.75,0.099722415,8.319304714,P.membranaefaciens
20561685959,0.82860625,100000000,4.75,0.109367,5.865637268,P.membranaefaciens
4985447363,0.861994621,100000000,4.75,0.030142421,23.30208634,P.membranaefaciens
16407212277,0.851669207,100000000,4.75,0.029198111,7.166518904,P.membranaefaciens
18341788805,0.823327447,100000000,4.75,0.072286507,6.624004036,P.membranaefaciens
13557522021,0.882692228,100000000,4.75,0.036771838,8.366430231,P.membranaefaciens
8415471660,0.86136782,100000000,4.75,0.120141129,13.7827229,P.membranaefaciens
9433372935,0.892327761,100000000,4.75,0.0868916,11.87902894,P.membranaefaciens
21410349259,0.914759087,100000000,4.75,0.088922774,5.105276372,P.membranaefaciens
16266517241,0.742890765,100000000,4.75,0.024468334,8.287947977,P.membranaefaciens
19684624601,0.935001587,100000000,4.75,0.048580186,5.438248562,P.membranaefaciens
6281250898,0.746432733,100000000,4.75,0.07478144,21.33390194,P.membranaefaciens
12480119961,0.791306941,100000000,4.75,0.095393727,10.12311047,P.membranaefaciens
5685207602,0.759925425,100000000,4.75,0.070086614,23.15485374,P.membranaefaciens
7555836135,0.840271092,100000000,4.75,0.065391725,15.75830926,P.membranaefaciens
15164502308,0.860337791,100000000,4.75,0.12261973,7.657329876,P.membranaefaciens
15182976262,0.928345014,100000000,4.75,0.045784038,7.10171608,P.membranaefaciens
13365425154,0.783052257,100000000,4.75,0.070517786,9.558308073,P.membranaefaciens
21540790318,0.732418269,100000000,4.75,0.080637608,6.339005774,P.membranaefaciens
22439530759,0.875155959,100000000,4.75,0.059830539,5.095352143,P.membranaefaciens
13776228127,0.795444357,100000000,4.75,0.097451431,9.12251682,P.membranaefaciens
17491364587,0.887535112,100000000,4.75,0.127872655,6.434380823,P.membranaefaciens
9199054555,0.808024872,100000000,4.75,0.094411108,13.44995174,P.membranaefaciens
12093573051,0.864776738,100000000,4.75,0.02063054,9.57746484,P.membranaefaciens
10328147881,0.767138599,100000000,4.75,0.077170126,12.62362982,P.membranaefaciens
11770700083,0.851227116,100000000,4.75,0.085206945,9.980294442,P.membranaefaciens
11832326761,0.812668993,100000000,4.75,0.0426436,10.41071836,P.membranaefaciens
16671953086,0.787349336,100000000,4.75,0.084244984,7.618120868,P.membranaefaciens
19149398489,0.838049973,100000000,4.75,0.05780645,6.235494314,P.membranaefaciens
12549379394,0.855370771,100000000,4.75,0.089878451,9.314562241,P.membranaefaciens
14018386042,0.79963627,100000000,4.75,0.108353298,8.915442795,P.membranaefaciens
17466394629,0.858444565,100000000,4.75,0.096047021,6.667375497,P.membranaefaciens
13694824815,0.820374036,100000000,4.75,0.086984304,8.900264815,P.membranaefaciens
17998964634,0.79216502,100000000,4.75,0.058129172,7.018255375,P.membranaefaciens
11268411480,0.815171978,100000000,4.75,0.088882893,10.88524593,P.membranaefaciens
8892407441,0.850405303,100000000,4.75,0.085659194,13.22332743,P.membranaefaciens
13458800182,0.836351888,100000000,4.75,0.071944261,8.886756715,P.membranaefaciens
14398784562,0.871766682,100000000,4.75,0.11654258,7.960055808,P.membranaefaciens
5499177472,0.940196445,100000000,4.75,0.074105786,19.34631652,P.membranaefaciens
11440388780,0.898934992,100000000,4.75,0.101622603,9.719396394,P.membranaefaciens
11165836284,0.862460943,100000000,4.75,0.036900767,10.39675211,P.membranaefaciens
9515404814,0.772062226,100000000,4.75,0.059258368,13.62072481,P.membranaefaciens
8901818086,0.930978652,100000000,4.75,0.029259367,12.08355922,P.membranaefaciens
3379112218,0.785053388,100000000,4.75,0.099940321,37.68124879,P.membranaefaciens
14845268450,0.869641429,100000000,4.75,0.098923411,7.743015694,P.membranaefaciens
18692707070,0.915237902,100000000,4.75,0.077503474,5.846159059,P.membranaefaciens
12202963290,0.852754337,100000000,4.75,0.049090798,9.6184174,P.membranaefaciens
8419791288,0.777500563,100000000,4.75,0.08998351,15.27340601,P.membranaefaciens
11004948811,0.870550492,100000000,4.75,0.052389551,10.4465813,P.membranaefaciens
16159697530,0.876864763,100000000,4.75,0.042852683,7.064743067,P.membranaefaciens
6016272296,0.919321921,100000000,4.75,0.081785147,18.08148432,P.membranaefaciens
8483812900,0.788476703,100000000,4.75,0.075401641,14.95272213,P.membranaefaciens
10223726613,0.845188191,100000000,4.75,0.071501596,11.57659806,P.membranaefaciens
17007811103,0.888404606,100000000,4.75,0.086443952,6.617868076,P.membranaefaciens
12238693498,0.767144174,100000000,4.75,0.11609557,10.6422913,P.membranaefaciens
9753888541,0.835807314,100000000,4.75,0.075933414,12.26903311,P.membranaefaciens
12045313348,0.804740991,100000000,4.75,0.073475294,10.319233,P.membranaefaciens
13636408087,0.828231843,100000000,4.75,0.045146501,8.863082716,P.membranaefaciens
4913172536,0.817467214,100000000,4.75,0.016495753,24.94151196,P.membranaefaciens
12974262002,0.805164296,100000000,4.75,0.060286169,9.578581287,P.membranaefaciens
8597219992,0.839368125,100000000,4.75,0.088955382,13.85603162,P.membranaefaciens
12584145595,0.840214647,100000000,4.75,0.034725935,9.4697513,P.membranaefaciens
12982971485,0.856423368,100000000,4.75,0.071077233,8.996751233,P.membranaefaciens
10221421264,0.86937965,100000000,4.75,0.106734502,11.24684439,P.membranaefaciens
4978086497,0.885139657,100000000,4.75,0.123811637,22.67185226,P.membranaefaciens
21978701940,0.847396946,100000000,4.75,0.091700954,5.368214788,P.membranaefaciens
14087742505,0.8329556,100000000,4.75,0.074301312,8.524112966,P.membranaefaciens
20993064767,0.743784495,100000000,4.75,0.070632656,6.406639746,P.membranaefaciens
11269926725,0.739872412,100000000,4.75,0.094812084,11.98964322,P.membranaefaciens
6415473811,0.89740234,100000000,4.75,0.09704277,17.36374579,P.membranaefaciens
10801211095,0.899369852,100000000,4.75,0.019329891,10.31128687,P.membranaefaciens
21158888756,0.885508433,100000000,4.75,0.062649895,5.340187599,P.membranaefaciens
15579682008,0.795332253,100000000,4.75,0.125151288,8.061932028,P.membranaefaciens
13457307065,0.832311098,100000000,4.75,0.121312757,8.919596952,P.membranaefaciens
13704420764,0.859810973,100000000,4.75,0.101916342,8.482842935,P.membranaefaciens
20081511547,0.8361782,100000000,4.75,0.069870996,5.95753364,P.membranaefaciens
7573699847,0.88805346,100000000,4.75,0.086050348,14.86738238,P.membranaefaciens
11507124485,0.75600915,100000000,4.75,0.119308945,11.48464396,P.membranaefaciens
4734731568,0.840161824,100000000,4.75,0.08948525,25.13536377,P.membranaefaciens
9764850612,0.831672085,100000000,4.75,0.061181646,12.32085009,P.membranaefaciens
17255927836,0.823312414,100000000,4.75,0.10975231,7.034202367,P.membranaefaciens
18422099371,0.822300734,100000000,4.75,0.035420637,6.609597834,P.membranaefaciens
13666202905,0.833531563,100000000,4.75,0.096492823,8.775978715,P.membranaefaciens
16299737746,0.781705151,100000000,4.75,0.021881621,7.860889754,P.membranaefaciens
14042713964,0.726431084,100000000,4.75,0.089430641,9.801637114,P.membranaefaciens
8932955528,0.83787196,100000000,4.75,0.100145151,13.35524887,P.membranaefaciens
11494502507,0.787190171,100000000,4.75,0.084856813,11.05159988,P.membranaefaciens
10357043898,0.742050581,100000000,4.75,0.091303926,13.00929947,P.membranaefaciens
5946674062,0.73274521,100000000,4.75,0.087518171,22.9476518,P.membranaefaciens
8526516431,0.790481652,100000000,4.75,0.073802625,14.84070645,P.membranaefaciens
11747512292,0.840112175,100000000,4.75,0.06472816,10.13761438,P.membranaefaciens
10289260371,0.790072748,100000000,4.75,0.035716643,12.31658489,P.membranaefaciens
10168961302,0.71522655,100000000,4.75,0.029186203,13.76873062,P.membranaefaciens
10565367946,0.854230923,100000000,4.75,0.094089031,11.07725925,P.membranaefaciens
15069843901,0.820854362,100000000,4.75,0.083461672,8.084174091,P.membranaefaciens
4727443899,0.84162225,100000000,4.75,0.041782183,25.16115229,P.membranaefaciens
11572133308,0.828266151,100000000,4.75,0.086219538,10.43269443,P.membranaefaciens
12839838563,0.775235708,100000000,4.75,0.081458407,10.04707127,P.membranaefaciens
5902802569,0.847900176,100000000,4.75,0.092723964,19.97581226,P.membranaefaciens
12015223378,0.846863844,100000000,4.75,0.070674967,9.831218735,P.membranaefaciens
21661664702,0.802435887,100000000,4.75,0.11534654,5.748484466,P.membranaefaciens
16914077981,0.844516398,100000000,4.75,0.09309071,6.9991763,P.membranaefaciens
17524973275,0.746649742,100000000,4.75,0.09549848,7.640156613,P.membranaefaciens
11170448128,0.942588035,100000000,4.75,0.032693213,9.510046269,P.membranaefaciens
12833429640,0.766791906,100000000,4.75,0.081840831,10.16268128,P.membranaefaciens
21893470024,0.798652366,100000000,4.75,0.052163257,5.723824561,P.membranaefaciens
16150909673,0.765978069,100000000,4.75,0.113891844,8.077154927,P.membranaefaciens
13270517479,0.864482952,100000000,4.75,0.122122102,8.708347889,P.membranaefaciens
7361631433,0.737301785,100000000,4.75,0.100131048,18.41643714,P.membranaefaciens
19189264775,0.770250928,100000000,4.75,0.103182686,6.762393341,P.membranaefaciens
3395145468,0.909846752,100000000,4.75,0.010182545,32.43385967,P.membranaefaciens
21270417783,0.757478951,100000000,4.75,0.039420319,6.213750131,P.membranaefaciens
3844571365,0.778018418,100000000,4.75,0.029973103,33.4786221,P.membranaefaciens
14645897178,0.853465033,100000000,4.75,0.096468869,7.9976801,P.membranaefaciens
16786535183,0.812066237,100000000,4.75,0.07589297,7.337400501,P.membranaefaciens
9978696911,0.865159055,100000000,4.75,0.087285215,11.58238984,P.membranaefaciens
4960284169,0.838719115,100000000,4.75,0.097644025,24.02866049,P.membranaefaciens
16186578931,0.814166779,100000000,4.75,0.081623191,7.588615246,P.membranaefaciens
12858120161,0.769965636,100000000,4.75,0.124620689,10.09028434,P.membranaefaciens
5638168274,0.859364929,100000000,4.75,0.086591805,20.63763968,P.membranaefaciens
14837892042,0.84276238,100000000,4.75,0.103629854,7.992978912,P.membranaefaciens
13817331618,0.859208964,100000000,4.75,0.083166681,8.423465942,P.membranaefaciens
12143032016,0.811270275,100000000,4.75,0.037306973,10.16321617,P.membranaefaciens
8492932545,0.757491737,100000000,4.75,0.085327549,15.54369197,P.membranaefaciens
11296184472,0.810072867,100000000,4.75,0.047362013,10.93846097,P.membranaefaciens
7409494214,0.843757406,100000000,4.75,0.072103657,16.00039646,P.membranaefaciens
9216422972,0.793753068,100000000,4.75,0.027140522,13.68954597,P.membranaefaciens
11532047686,0.830111808,100000000,4.75,0.068336597,10.45046927,P.membranaefaciens
10887401914,0.84333768,100000000,4.75,0.045502642,10.90202054,P.membranaefaciens
17873263432,0.758702027,100000000,4.75,0.086770912,7.373922881,P.membranaefaciens
9272050844,0.8459483,100000000,4.75,0.095608435,12.74546528,P.membranaefaciens
16377435632,0.814913803,100000000,4.75,0.090701231,7.491561879,P.membranaefaciens
14866040816,0.836940558,100000000,4.75,0.070208419,8.040222269,P.membranaefaciens
21070942004,0.848768927,100000000,4.75,0.127678501,5.585277256,P.membranaefaciens
11915510446,0.899067301,100000000,4.75,0.045473213,9.343901016,P.membranaefaciens
7805611197,0.785646324,100000000,4.75,0.09552284,16.30205206,P.membranaefaciens
17070580027,0.849690778,100000000,4.75,0.084013969,6.894379607,P.membranaefaciens
